DATAFLOW,LAST UPDATE,freq,nrg_bal,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,FEC_DT2030,PC,IT,2004,,z
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,FEC_DT2030,PC,IT,2005,,z
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,FEC_DT2030,PC,IT,2006,,z
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,FEC_DT2030,PC,IT,2007,,z
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,FEC_DT2030,PC,IT,2008,,z
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,FEC_DT2030,PC,IT,2009,,z
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,FEC_DT2030,PC,IT,2010,,z
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,FEC_DT2030,PC,IT,2011,,z
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,FEC_DT2030,PC,IT,2012,,z
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,FEC_DT2030,PC,IT,2013,,z
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,FEC_DT2030,PC,IT,2014,,z
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,FEC_DT2030,PC,IT,2015,,z
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,FEC_DT2030,PC,IT,2016,,z
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,FEC_DT2030,PC,IT,2017,,z
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,FEC_DT2030,PC,IT,2018,,z
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,FEC_DT2030,PC,IT,2019,,z
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,FEC_DT2030,PC,IT,2020,,z
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,FEC_DT2030,PC,IT,2021,,z
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,FEC_DT2030,PC,LT,1990,,z
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,FEC_DT2030,PC,LT,1991,,z
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,FEC_DT2030,PC,LT,1992,,z
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,FEC_DT2030,PC,LT,1993,,z
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,FEC_DT2030,PC,LT,1994,,z
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,FEC_DT2030,PC,LT,1995,,z
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,FEC_DT2030,PC,LT,1996,,z
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,FEC_DT2030,PC,LT,1997,,z
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,FEC_DT2030,PC,LT,1998,,z
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,FEC_DT2030,PC,LT,1999,,z
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,FEC_DT2030,PC,LT,2000,,z
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,FEC_DT2030,PC,LT,2001,,z
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,FEC_DT2030,PC,LT,2002,,z
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,FEC_DT2030,PC,LT,2003,,z
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,FEC_DT2030,PC,LT,2004,,z
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,FEC_DT2030,PC,LT,2005,,z
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,FEC_DT2030,PC,LT,2006,,z
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,FEC_DT2030,PC,LT,2007,,z
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,FEC_DT2030,PC,LT,2008,,z
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,FEC_DT2030,PC,LT,2009,,z
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,FEC_DT2030,PC,LT,2010,,z
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,FEC_DT2030,PC,LT,2011,,z
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,FEC_DT2030,PC,LT,2012,,z
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,FEC_DT2030,PC,LT,2013,,z
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,FEC_DT2030,PC,LT,2014,,z
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,FEC_DT2030,PC,LT,2015,,z
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,FEC_DT2030,PC,LT,2016,,z
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,FEC_DT2030,PC,LT,2017,,z
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,FEC_DT2030,PC,LT,2018,,z
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,FEC_DT2030,PC,LT,2019,,z
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,FEC_DT2030,PC,LT,2020,,z
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,FEC_DT2030,PC,LT,2021,,z
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,FEC_DT2030,PC,LU,1990,,z
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,FEC_DT2030,PC,LU,1991,,z
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,FEC_DT2030,PC,LU,1992,,z
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,FEC_DT2030,PC,LU,1993,,z
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,FEC_DT2030,PC,LU,1994,,z
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,FEC_DT2030,PC,LU,1995,,z
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,FEC_DT2030,PC,LU,1996,,z
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,FEC_DT2030,PC,LU,1997,,z
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,FEC_DT2030,PC,LU,1998,,z
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,FEC_DT2030,PC,LU,1999,,z
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,FEC_DT2030,PC,LU,2000,,z
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,FEC_DT2030,PC,LU,2001,,z
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,FEC_DT2030,PC,LU,2002,,z
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,FEC_DT2030,PC,LU,2003,,z
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,FEC_DT2030,PC,LU,2004,,z
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,FEC_DT2030,PC,LU,2005,,z
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,FEC_DT2030,PC,LU,2006,,z
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,FEC_DT2030,PC,LU,2007,,z
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,FEC_DT2030,PC,LU,2008,,z
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,FEC_DT2030,PC,LU,2009,,z
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,FEC_DT2030,PC,LU,2010,,z
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,FEC_DT2030,PC,LU,2011,,z
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,FEC_DT2030,PC,LU,2012,,z
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,FEC_DT2030,PC,LU,2013,,z
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,FEC_DT2030,PC,LU,2014,,z
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,FEC_DT2030,PC,LU,2015,,z
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,FEC_DT2030,PC,LU,2016,,z
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,FEC_DT2030,PC,LU,2017,,z
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,FEC_DT2030,PC,LU,2018,,z
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,FEC_DT2030,PC,LU,2019,,z
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,FEC_DT2030,PC,LU,2020,,z
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,FEC_DT2030,PC,LU,2021,,z
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,FEC_DT2030,PC,LV,1990,,z
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,FEC_DT2030,PC,LV,1991,,z
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,FEC_DT2030,PC,LV,1992,,z
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,FEC_DT2030,PC,LV,1993,,z
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,FEC_DT2030,PC,LV,1994,,z
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,FEC_DT2030,PC,LV,1995,,z
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,FEC_DT2030,PC,LV,1996,,z
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,FEC_DT2030,PC,LV,1997,,z
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,FEC_DT2030,PC,LV,1998,,z
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,FEC_DT2030,PC,LV,1999,,z
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,FEC_DT2030,PC,LV,2000,,z
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,FEC_DT2030,PC,LV,2001,,z
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,FEC_DT2030,PC,LV,2002,,z
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,FEC_DT2030,PC,LV,2003,,z
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,FEC_DT2030,PC,LV,2004,,z
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,FEC_DT2030,PC,LV,2005,,z
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,FEC_DT2030,PC,LV,2006,,z
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,FEC_DT2030,PC,LV,2007,,z
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,FEC_DT2030,PC,LV,2008,,z
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,FEC_DT2030,PC,LV,2009,,z
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,FEC_DT2030,PC,LV,2010,,z
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,FEC_DT2030,PC,LV,2011,,z
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,FEC_DT2030,PC,LV,2012,,z
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,FEC_DT2030,PC,LV,2013,,z
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,FEC_DT2030,PC,LV,2014,,z
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,FEC_DT2030,PC,LV,2015,,z
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,FEC_DT2030,PC,LV,2016,,z
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,FEC_DT2030,PC,LV,2017,,z
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,FEC_DT2030,PC,LV,2018,,z
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,FEC_DT2030,PC,LV,2019,,z
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,FEC_DT2030,PC,LV,2020,,z
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,FEC_DT2030,PC,LV,2021,,z
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,FEC_DT2030,PC,MD,1990,,z
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,FEC_DT2030,PC,MD,1991,,z
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,FEC_DT2030,PC,MD,1992,,z
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,FEC_DT2030,PC,MD,1993,,z
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,FEC_DT2030,PC,MD,1994,,z
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,FEC_DT2030,PC,MD,1995,,z
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,FEC_DT2030,PC,MD,1996,,z
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,FEC_DT2030,PC,MD,1997,,z
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,FEC_DT2030,PC,MD,1998,,z
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,FEC_DT2030,PC,MD,1999,,z
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,FEC_DT2030,PC,MD,2000,,z
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,FEC_DT2030,PC,MD,2001,,z
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,FEC_DT2030,PC,MD,2002,,z
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,FEC_DT2030,PC,MD,2003,,z
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,FEC_DT2030,PC,MD,2004,,z
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,FEC_DT2030,PC,MD,2005,,z
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,FEC_DT2030,PC,MD,2006,,z
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,FEC_DT2030,PC,MD,2007,,z
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,FEC_DT2030,PC,MD,2008,,z
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,FEC_DT2030,PC,MD,2009,,z
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,FEC_DT2030,PC,MD,2010,,z
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,FEC_DT2030,PC,MD,2011,,z
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,FEC_DT2030,PC,MD,2012,,z
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,FEC_DT2030,PC,MD,2013,,z
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,FEC_DT2030,PC,MD,2014,,z
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,FEC_DT2030,PC,MD,2015,,z
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,FEC_DT2030,PC,MD,2016,,z
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,FEC_DT2030,PC,MD,2017,,z
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,FEC_DT2030,PC,MD,2018,,z
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,FEC_DT2030,PC,MD,2019,,z
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,FEC_DT2030,PC,MD,2020,,z
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,FEC_DT2030,PC,MD,2021,,z
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,FEC_DT2030,PC,ME,1990,,z
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,FEC_DT2030,PC,ME,1991,,z
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,FEC_DT2030,PC,ME,1992,,z
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,FEC_DT2030,PC,ME,1993,,z
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,FEC_DT2030,PC,ME,1994,,z
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,FEC_DT2030,PC,ME,1995,,z
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,FEC_DT2030,PC,ME,1996,,z
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,FEC_DT2030,PC,ME,1997,,z
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,FEC_DT2030,PC,ME,1998,,z
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,FEC_DT2030,PC,ME,1999,,z
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,FEC_DT2030,PC,ME,2000,,z
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,FEC_DT2030,PC,ME,2001,,z
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,FEC_DT2030,PC,ME,2002,,z
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,FEC_DT2030,PC,ME,2003,,z
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,FEC_DT2030,PC,ME,2004,,z
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,FEC_DT2030,PC,ME,2005,,z
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,FEC_DT2030,PC,ME,2006,,z
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,FEC_DT2030,PC,ME,2007,,z
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,FEC_DT2030,PC,ME,2008,,z
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,FEC_DT2030,PC,ME,2009,,z
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,FEC_DT2030,PC,ME,2010,,z
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,FEC_DT2030,PC,ME,2011,,z
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,FEC_DT2030,PC,ME,2012,,z
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,FEC_DT2030,PC,ME,2013,,z
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,FEC_DT2030,PC,ME,2014,,z
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,FEC_DT2030,PC,ME,2015,,z
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,FEC_DT2030,PC,ME,2016,,z
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,FEC_DT2030,PC,ME,2017,,z
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,FEC_DT2030,PC,ME,2018,,z
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,FEC_DT2030,PC,ME,2019,,z
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,FEC_DT2030,PC,ME,2020,,z
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,FEC_DT2030,PC,ME,2021,,z
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,FEC_DT2030,PC,MK,1990,,z
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,FEC_DT2030,PC,MK,1991,,z
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,FEC_DT2030,PC,MK,1992,,z
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,FEC_DT2030,PC,MK,1993,,z
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,FEC_DT2030,PC,MK,1994,,z
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,FEC_DT2030,PC,MK,1995,,z
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,FEC_DT2030,PC,MK,1996,,z
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,FEC_DT2030,PC,MK,1997,,z
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,FEC_DT2030,PC,MK,1998,,z
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,FEC_DT2030,PC,MK,1999,,z
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,FEC_DT2030,PC,MK,2000,,z
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,FEC_DT2030,PC,MK,2001,,z
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,FEC_DT2030,PC,MK,2002,,z
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,FEC_DT2030,PC,MK,2003,,z
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,FEC_DT2030,PC,MK,2004,,z
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,FEC_DT2030,PC,MK,2005,,z
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,FEC_DT2030,PC,MK,2006,,z
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,FEC_DT2030,PC,MK,2007,,z
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,FEC_DT2030,PC,MK,2008,,z
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,FEC_DT2030,PC,MK,2009,,z
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,FEC_DT2030,PC,MK,2010,,z
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,FEC_DT2030,PC,MK,2011,,z
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,FEC_DT2030,PC,MK,2012,,z
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,FEC_DT2030,PC,MK,2013,,z
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,FEC_DT2030,PC,MK,2014,,z
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,FEC_DT2030,PC,MK,2015,,z
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,FEC_DT2030,PC,MK,2016,,z
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,FEC_DT2030,PC,MK,2017,,z
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,FEC_DT2030,PC,MK,2018,,z
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,FEC_DT2030,PC,MK,2019,,z
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,FEC_DT2030,PC,MK,2020,,z
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,FEC_DT2030,PC,MK,2021,,z
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,FEC_DT2030,PC,MT,1990,,z
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,FEC_DT2030,PC,MT,1991,,z
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,FEC_DT2030,PC,MT,1992,,z
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,FEC_DT2030,PC,MT,1993,,z
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,FEC_DT2030,PC,MT,1994,,z
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,FEC_DT2030,PC,MT,1995,,z
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,FEC_DT2030,PC,MT,1996,,z
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,FEC_DT2030,PC,MT,1997,,z
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,FEC_DT2030,PC,MT,1998,,z
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,FEC_DT2030,PC,MT,1999,,z
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,FEC_DT2030,PC,MT,2000,,z
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,FEC_DT2030,PC,MT,2001,,z
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,FEC_DT2030,PC,MT,2002,,z
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,FEC_DT2030,PC,MT,2003,,z
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,FEC_DT2030,PC,MT,2004,,z
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,FEC_DT2030,PC,MT,2005,,z
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,FEC_DT2030,PC,MT,2006,,z
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,FEC_DT2030,PC,MT,2007,,z
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,FEC_DT2030,PC,MT,2008,,z
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,FEC_DT2030,PC,MT,2009,,z
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,FEC_DT2030,PC,MT,2010,,z
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,FEC_DT2030,PC,MT,2011,,z
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,FEC_DT2030,PC,MT,2012,,z
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,FEC_DT2030,PC,MT,2013,,z
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,FEC_DT2030,PC,MT,2014,,z
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,FEC_DT2030,PC,MT,2015,,z
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,FEC_DT2030,PC,MT,2016,,z
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,FEC_DT2030,PC,MT,2017,,z
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,FEC_DT2030,PC,MT,2018,,z
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,FEC_DT2030,PC,MT,2019,,z
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,FEC_DT2030,PC,MT,2020,,z
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,FEC_DT2030,PC,MT,2021,,z
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,FEC_DT2030,PC,NL,1990,,z
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,FEC_DT2030,PC,NL,1991,,z
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,FEC_DT2030,PC,NL,1992,,z
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,FEC_DT2030,PC,NL,1993,,z
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,FEC_DT2030,PC,NL,1994,,z
ESTAT:NRG_IND_EFF(1.0),24/03/23 23:00:00,A,FEC_DT2030,PC,NL,1995,,z
